tmk_key,cpr,parid,boc_tmk,unit,boc_unit,condominium_name,street_address,document_number,instrument_code,recording_date,grantor,grantee,description,scraped_at
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,91032752,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,93106602,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,93109776,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,96049886,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,98020744,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2000033313,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2000091355,NL,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2000137233,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2000137234,R,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2000160303,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2001037187,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2001084376,M,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2001110336,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2001144052,R,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2002163934,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2002163935,R,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2002163936,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2002216305,M,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2005040571,,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2005040572,R,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2005069556,MFS,,,,,2026-07-15T19:41:40
239004082,0010,390040820010,2-3-9-004-082-0010,G 110,G110,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 110,2005069566,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,44720096,R,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,44760294,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,44970586,,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,48500738,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,48500739,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,48820677,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,66810536,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,66810537,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,80070529,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,80380146,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,80390514,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,91000617,,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,91000618,,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,91032749,,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,91153670,,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,2000091355,NL,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,2004061759,,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,2004061760,R,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,2011106748,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,2011112612,M,,,,,2026-07-15T19:41:40
239004082,0011,390040820011,2-3-9-004-082-0011,G 111,G111,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 111,2011120893,M,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,47940347,M,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,48180745,M,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,70520793,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,90199530,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,90199531,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,91032747,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,94017745,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,94059145,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,97146763,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,2000091355,NL,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,2003150550,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,2003205900,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,2006194919,,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,2011132121,R,,,,,2026-07-15T19:41:40
239004082,0012,390040820012,2-3-9-004-082-0012,G 112,G112,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 112,2011135013,M,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,43730478,R,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,45140308,M,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,75560102,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,75560103,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,75690643,M,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,80940887,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,91012938,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,91012939,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,91032745,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,93153103,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,96185543,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,96185544,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,2000091355,NL,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,2004097022,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,2006075536,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,2010138220,,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,2010138221,R,,,,,2026-07-15T19:41:40
239004082,0013,390040820013,2-3-9-004-082-0013,G 114,G114,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 114,2010171400,,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,54650535,R,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,55010363,M,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,68140117,,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,68140118,R,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,68570313,M,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,74590488,M,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,78020099,,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,79080269,M,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,91012923,M,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,91012924,R,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,91032743,,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,2000091355,NL,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,2001003474,R,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,2001003475,R,,,,,2026-07-15T19:41:40
239004082,0014,390040820014,2-3-9-004-082-0014,G 115,G115,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 115,2001092537,R,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,49310246,M,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,76070218,,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,76070219,R,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,90194696,M,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,91032741,,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,99071792,M,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,99071793,M,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,99090276,,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,2000091355,NL,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,2001071550,M,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,2002183504,M,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,2003275028,,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,2008155749,M,,,,,2026-07-15T19:41:40
239004082,0015,390040820015,2-3-9-004-082-0015,G 201,G201,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 201,9582000826,M,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,66700316,M,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,67250325,M,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,91008096,,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,91008097,,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,91036972,,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,92078519,,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2000075746,,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2000075747,R,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2000077704,,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2000091355,NL,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2005038159,,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2005038160,R,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2005048674,,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2005084790,M,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2006194608,M,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,2006230848,M,,,,,2026-07-15T19:41:40
239004082,0016,390040820016,2-3-9-004-082-0016,G 202,G202,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 202,9426000262,R,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,69080368,M,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,90199522,M,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,90199523,M,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,91032739,,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,98156941,NL,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,2000091355,NL,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,2000180314,M,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,2001033398,M,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,2001033400,M,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,2005186864,M,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,2005186865,M,,,,,2026-07-15T19:41:40
239004082,0017,390040820017,2-3-9-004-082-0017,G 203,G203,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 203,2005186866,M,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,66700416,M,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,84340653,R,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,86140683,R,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,88090403,,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,88190322,,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,88320552,NL,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,88380617,,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,91000208,R,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,91000209,R,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,91034947,,,,,,2026-07-15T19:41:40
239004082,0018,390040820018,2-3-9-004-082-0018,G 204,G204,MAUI KAMAOLE PHASE III,2777 S KIHEI RD UNIT G 204,98156941,NL,,,,,2026-07-15T19:41:40
